Hour,DryBulbTemp_C,RelativeHumidity_%,Pressure_kPa,WindSpeed_m/s
7191,16.78,73.54,101.3,2.5
7192,16.78,73.54,101.3,2.5
7193,16.78,73.53,101.3,2.5
7194,16.79,73.53,101.3,2.5
7195,16.79,73.52,101.3,2.5
7196,16.79,73.52,101.3,2.5
7197,16.79,73.51,101.3,2.5
7198,16.8,73.51,101.3,2.5
7199,16.8,73.5,101.3,2.5
7200,16.8,73.5,101.3,2.5
7201,16.8,73.49,101.3,2.5
7202,16.81,73.49,101.3,2.5
7203,16.81,73.49,101.3,2.5
7204,16.81,73.48,101.3,2.5
7205,16.81,73.48,101.3,2.5
7206,16.82,73.47,101.3,2.5
7207,16.82,73.47,101.3,2.5
7208,16.82,73.46,101.3,2.5
7209,16.82,73.46,101.3,2.5
7210,16.83,73.45,101.3,2.5
7211,16.83,73.45,101.3,2.5
7212,16.83,73.44,101.3,2.5
7213,16.83,73.44,101.3,2.5
7214,16.84,73.43,101.3,2.5
7215,16.84,73.43,101.3,2.5
7216,16.84,73.42,101.3,2.5
7217,16.84,73.42,101.3,2.5
7218,16.85,73.41,101.3,2.5
7219,16.85,73.41,101.3,2.5
7220,16.85,73.4,101.3,2.5
7221,16.85,73.4,101.3,2.5
7222,16.86,73.39,101.3,2.5
7223,16.86,73.39,101.3,2.5
7224,16.86,73.38,101.3,2.5
7225,16.86,73.38,101.3,2.5
7226,16.87,73.37,101.3,2.5
7227,16.87,73.37,101.3,2.5
7228,16.87,73.37,101.3,2.5
7229,16.87,73.36,101.3,2.5
7230,16.88,73.36,101.3,2.5
7231,16.88,73.35,101.3,2.5
7232,16.88,73.35,101.3,2.5
7233,16.89,73.34,101.3,2.5
7234,16.89,73.34,101.3,2.5
7235,16.89,73.33,101.3,2.5
7236,16.89,73.33,101.3,2.5
7237,16.9,73.32,101.3,2.5
7238,16.9,73.32,101.3,2.5
7239,16.9,73.31,101.3,2.5
7240,16.9,73.31,101.3,2.5
7241,16.91,73.3,101.3,2.5
7242,16.91,73.3,101.3,2.5
7243,16.91,73.29,101.3,2.5
7244,16.91,73.29,101.3,2.5
7245,16.92,73.28,101.3,2.5
7246,16.92,73.28,101.3,2.5
7247,16.92,73.27,101.3,2.5
7248,16.92,73.27,101.3,2.5
7249,16.93,73.26,101.3,2.5
7250,16.93,73.26,101.3,2.5
7251,16.93,73.25,101.3,2.5
7252,16.94,73.25,101.3,2.5
7253,16.94,73.24,101.3,2.5
7254,16.94,73.24,101.3,2.5
7255,16.94,73.23,101.3,2.5
7256,16.95,73.23,101.3,2.5
7257,16.95,73.22,101.3,2.5
7258,16.95,73.22,101.3,2.5
7259,16.95,73.21,101.3,2.5
7260,16.96,73.21,101.3,2.5
7261,16.96,73.2,101.3,2.5
7262,16.96,73.2,101.3,2.5
7263,16.97,73.19,101.3,2.5
7264,16.97,73.18,101.3,2.5
7265,16.97,73.18,101.3,2.5
7266,16.97,73.17,101.3,2.5
7267,16.98,73.17,101.3,2.5
7268,16.98,73.16,101.3,2.5
7269,16.98,73.16,101.3,2.5
7270,16.98,73.15,101.3,2.5
7271,16.99,73.15,101.3,2.5
7272,16.99,73.14,101.3,2.5
7273,16.99,73.14,101.3,2.5
7274,17,73.13,101.3,2.5
7275,17,73.13,101.3,2.5
7276,17,73.12,101.3,2.5
7277,17,73.12,101.3,2.5
7278,17.01,73.11,101.3,2.5
7279,17.01,73.11,101.3,2.5
7280,17.01,73.1,101.3,2.5
7281,17.02,73.1,101.3,2.5
7282,17.02,73.09,101.3,2.5
7283,17.02,73.09,101.3,2.5
7284,17.02,73.08,101.3,2.5
7285,17.03,73.08,101.3,2.5
7286,17.03,73.07,101.3,2.5
7287,17.03,73.07,101.3,2.5
7288,17.03,73.06,101.3,2.5
7289,17.04,73.05,101.3,2.5
7290,17.04,73.05,101.3,2.5
7291,17.04,73.04,101.3,2.5
7292,17.05,73.04,101.3,2.5
7293,17.05,73.03,101.3,2.5
7294,17.05,73.03,101.3,2.5
7295,17.05,73.02,101.3,2.5
7296,17.06,73.02,101.3,2.5
7297,17.06,73.01,101.3,2.5
7298,17.06,73.01,101.3,2.5
7299,17.07,73,101.3,2.5
7300,17.07,73,101.3,2.5
7301,17.07,72.99,101.3,2.5
7302,17.07,72.98,101.3,2.5
7303,17.08,72.98,101.3,2.5
7304,17.08,72.97,101.3,2.5
7305,17.08,72.97,101.3,2.5
7306,17.09,72.96,101.3,2.5
7307,17.09,72.96,101.3,2.5
7308,17.09,72.95,101.3,2.5
7309,17.09,72.95,101.3,2.5
7310,17.1,72.94,101.3,2.5
7311,17.1,72.94,101.3,2.5
7312,17.1,72.93,101.3,2.5
7313,17.11,72.93,101.3,2.5
7314,17.11,72.92,101.3,2.5
7315,17.11,72.91,101.3,2.5
7316,17.12,72.91,101.3,2.5
7317,17.12,72.9,101.3,2.5
7318,17.12,72.9,101.3,2.5
7319,17.12,72.89,101.3,2.5
7320,17.13,72.89,101.3,2.5
7321,17.13,72.88,101.3,2.5
7322,17.13,72.88,101.3,2.5
7323,17.14,72.87,101.3,2.5
7324,17.14,72.86,101.3,2.5
7325,17.14,72.86,101.3,2.5
7326,17.14,72.85,101.3,2.5
7327,17.15,72.85,101.3,2.5
7328,17.15,72.84,101.3,2.5
7329,17.15,72.84,101.3,2.5
7330,17.16,72.83,101.3,2.5
7331,17.16,72.83,101.3,2.5
7332,17.16,72.82,101.3,2.5
7333,17.17,72.81,101.3,2.5
7334,17.17,72.81,101.3,2.5
7335,17.17,72.8,101.3,2.5
7336,17.17,72.8,101.3,2.5
7337,17.18,72.79,101.3,2.5
7338,17.18,72.79,101.3,2.5
7339,17.18,72.78,101.3,2.5
7340,17.19,72.78,101.3,2.5
7341,17.19,72.77,101.3,2.5
7342,17.19,72.76,101.3,2.5
7343,17.2,72.76,101.3,2.5
7344,17.2,72.75,101.3,2.5
7345,17.2,72.75,101.3,2.5
7346,17.2,72.74,101.3,2.5
7347,17.21,72.74,101.3,2.5
7348,17.21,72.73,101.3,2.5
7349,17.21,72.72,101.3,2.5
7350,17.22,72.72,101.3,2.5
7351,17.22,72.71,101.3,2.5
7352,17.22,72.71,101.3,2.5
7353,17.23,72.7,101.3,2.5
7354,17.23,72.7,101.3,2.5
7355,17.23,72.69,101.3,2.5
7356,17.23,72.68,101.3,2.5
7357,17.24,72.68,101.3,2.5
7358,17.24,72.67,101.3,2.5
7359,17.24,72.67,101.3,2.5
7360,17.25,72.66,101.3,2.5
7361,17.25,72.66,101.3,2.5
7362,17.25,72.65,101.3,2.5
7363,17.26,72.64,101.3,2.5
7364,17.26,72.64,101.3,2.5
7365,17.26,72.63,101.3,2.5
7366,17.27,72.63,101.3,2.5
7367,17.27,72.62,101.3,2.5
7368,17.27,72.62,101.3,2.5
7369,17.28,72.61,101.3,2.5
7370,17.28,72.6,101.3,2.5
7371,17.28,72.6,101.3,2.5
7372,17.28,72.59,101.3,2.5
7373,17.29,72.59,101.3,2.5
7374,17.29,72.58,101.3,2.5
7375,17.29,72.57,101.3,2.5
7376,17.3,72.57,101.3,2.5
7377,17.3,72.56,101.3,2.5
7378,17.3,72.56,101.3,2.5
7379,17.31,72.55,101.3,2.5
7380,17.31,72.54,101.3,2.5
7381,17.31,72.54,101.3,2.5
7382,17.32,72.53,101.3,2.5
7383,17.32,72.53,101.3,2.5
7384,17.32,72.52,101.3,2.5
7385,17.33,72.52,101.3,2.5
7386,17.33,72.51,101.3,2.5
7387,17.33,72.5,101.3,2.5
7388,17.33,72.5,101.3,2.5
7389,17.34,72.49,101.3,2.5
7390,17.34,72.49,101.3,2.5
7391,17.34,72.48,101.3,2.5
7392,17.35,72.47,101.3,2.5
7393,17.35,72.47,101.3,2.5
7394,17.35,72.46,101.3,2.5
7395,17.36,72.46,101.3,2.5
7396,17.36,72.45,101.3,2.5
7397,17.36,72.44,101.3,2.5
7398,17.37,72.44,101.3,2.5
7399,17.37,72.43,101.3,2.5
7400,17.37,72.43,101.3,2.5
7401,17.38,72.42,101.3,2.5
7402,17.38,72.41,101.3,2.5
7403,17.38,72.41,101.3,2.5
7404,17.39,72.4,101.3,2.5
7405,17.39,72.4,101.3,2.5
7406,17.39,72.39,101.3,2.5
7407,17.4,72.38,101.3,2.5
7408,17.4,72.38,101.3,2.5
7409,17.4,72.37,101.3,2.5
7410,17.41,72.36,101.3,2.5
7411,17.41,72.36,101.3,2.5
7412,17.41,72.35,101.3,2.5
7413,17.42,72.35,101.3,2.5
7414,17.42,72.34,101.3,2.5
7415,17.42,72.33,101.3,2.5
7416,17.42,72.33,101.3,2.5
7417,17.43,72.32,101.3,2.5
7418,17.43,72.32,101.3,2.5
7419,17.43,72.31,101.3,2.5
7420,17.44,72.3,101.3,2.5
7421,17.44,72.3,101.3,2.5
7422,17.44,72.29,101.3,2.5
7423,17.45,72.29,101.3,2.5
7424,17.45,72.28,101.3,2.5
7425,17.45,72.27,101.3,2.5
7426,17.46,72.27,101.3,2.5
7427,17.46,72.26,101.3,2.5
7428,17.46,72.25,101.3,2.5
7429,17.47,72.25,101.3,2.5
7430,17.47,72.24,101.3,2.5
7431,17.47,72.24,101.3,2.5
7432,17.48,72.23,101.3,2.5
7433,17.48,72.22,101.3,2.5
7434,17.48,72.22,101.3,2.5
7435,17.49,72.21,101.3,2.5
7436,17.49,72.2,101.3,2.5
7437,17.49,72.2,101.3,2.5
7438,17.5,72.19,101.3,2.5
7439,17.5,72.19,101.3,2.5
7440,17.5,72.18,101.3,2.5
7441,17.51,72.17,101.3,2.5
7442,17.51,72.17,101.3,2.5
7443,17.51,72.16,101.3,2.5
7444,17.52,72.15,101.3,2.5
7445,17.52,72.15,101.3,2.5
7446,17.52,72.14,101.3,2.5
7447,17.53,72.14,101.3,2.5
7448,17.53,72.13,101.3,2.5
7449,17.53,72.12,101.3,2.5
7450,17.54,72.12,101.3,2.5
7451,17.54,72.11,101.3,2.5
7452,17.54,72.1,101.3,2.5
7453,17.55,72.1,101.3,2.5
7454,17.55,72.09,101.3,2.5
7455,17.55,72.08,101.3,2.5
7456,17.56,72.08,101.3,2.5
7457,17.56,72.07,101.3,2.5
7458,17.57,72.07,101.3,2.5
7459,17.57,72.06,101.3,2.5
7460,17.57,72.05,101.3,2.5
7461,17.58,72.05,101.3,2.5
7462,17.58,72.04,101.3,2.5
7463,17.58,72.03,101.3,2.5
7464,17.59,72.03,101.3,2.5
7465,17.59,72.02,101.3,2.5
7466,17.59,72.01,101.3,2.5
7467,17.6,72.01,101.3,2.5
7468,17.6,72,101.3,2.5
7469,17.6,71.99,101.3,2.5
7470,17.61,71.99,101.3,2.5
7471,17.61,71.98,101.3,2.5
7472,17.61,71.98,101.3,2.5
7473,17.62,71.97,101.3,2.5
7474,17.62,71.96,101.3,2.5
7475,17.62,71.96,101.3,2.5
7476,17.63,71.95,101.3,2.5
7477,17.63,71.94,101.3,2.5
7478,17.63,71.94,101.3,2.5
7479,17.64,71.93,101.3,2.5
7480,17.64,71.92,101.3,2.5
7481,17.64,71.92,101.3,2.5
7482,17.65,71.91,101.3,2.5
7483,17.65,71.9,101.3,2.5
7484,17.65,71.9,101.3,2.5
7485,17.66,71.89,101.3,2.5
7486,17.66,71.88,101.3,2.5
7487,17.67,71.88,101.3,2.5
7488,17.67,71.87,101.3,2.5
7489,17.67,71.86,101.3,2.5
7490,17.68,71.86,101.3,2.5
7491,17.68,71.85,101.3,2.5
7492,17.68,71.84,101.3,2.5
7493,17.69,71.84,101.3,2.5
7494,17.69,71.83,101.3,2.5
7495,17.69,71.82,101.3,2.5
7496,17.7,71.82,101.3,2.5
7497,17.7,71.81,101.3,2.5
7498,17.7,71.8,101.3,2.5
7499,17.71,71.8,101.3,2.5
7500,17.71,71.79,101.3,2.5
7501,17.71,71.78,101.3,2.5
7502,17.72,71.78,101.3,2.5
7503,17.72,71.77,101.3,2.5
7504,17.73,71.76,101.3,2.5
7505,17.73,71.76,101.3,2.5
7506,17.73,71.75,101.3,2.5
7507,17.74,71.74,101.3,2.5
7508,17.74,71.74,101.3,2.5
7509,17.74,71.73,101.3,2.5
7510,17.75,71.72,101.3,2.5
7511,17.75,71.72,101.3,2.5
7512,17.75,71.71,101.3,2.5
7513,17.76,71.7,101.3,2.5
7514,17.76,71.7,101.3,2.5
7515,17.76,71.69,101.3,2.5
7516,17.77,71.68,101.3,2.5
7517,17.77,71.68,101.3,2.5
7518,17.78,71.67,101.3,2.5
7519,17.78,71.66,101.3,2.5
7520,17.78,71.66,101.3,2.5
7521,17.79,71.65,101.3,2.5
7522,17.79,71.64,101.3,2.5
7523,17.79,71.64,101.3,2.5
7524,17.8,71.63,101.3,2.5
7525,17.8,71.62,101.3,2.5
7526,17.8,71.62,101.3,2.5
7527,17.81,71.61,101.3,2.5
7528,17.81,71.6,101.3,2.5
7529,17.82,71.6,101.3,2.5
7530,17.82,71.59,101.3,2.5
7531,17.82,71.58,101.3,2.5
7532,17.83,71.58,101.3,2.5
7533,17.83,71.57,101.3,2.5
7534,17.83,71.56,101.3,2.5
7535,17.84,71.55,101.3,2.5
7536,17.84,71.55,101.3,2.5
7537,17.84,71.54,101.3,2.5
7538,17.85,71.53,101.3,2.5
7539,17.85,71.53,101.3,2.5
7540,17.86,71.52,101.3,2.5
7541,17.86,71.51,101.3,2.5
7542,17.86,71.51,101.3,2.5
7543,17.87,71.5,101.3,2.5
7544,17.87,71.49,101.3,2.5
7545,17.87,71.49,101.3,2.5
7546,17.88,71.48,101.3,2.5
7547,17.88,71.47,101.3,2.5
7548,17.89,71.47,101.3,2.5
7549,17.89,71.46,101.3,2.5
7550,17.89,71.45,101.3,2.5
7551,17.9,71.44,101.3,2.5
7552,17.9,71.44,101.3,2.5
7553,17.9,71.43,101.3,2.5
7554,17.91,71.42,101.3,2.5
7555,17.91,71.42,101.3,2.5
7556,17.91,71.41,101.3,2.5
7557,17.92,71.4,101.3,2.5
7558,17.92,71.4,101.3,2.5
7559,17.93,71.39,101.3,2.5
7560,17.93,71.38,101.3,2.5
7561,17.93,71.37,101.3,2.5
7562,17.94,71.37,101.3,2.5
7563,17.94,71.36,101.3,2.5
7564,17.94,71.35,101.3,2.5
7565,17.95,71.35,101.3,2.5
7566,17.95,71.34,101.3,2.5
7567,17.96,71.33,101.3,2.5
7568,17.96,71.33,101.3,2.5
7569,17.96,71.32,101.3,2.5
7570,17.97,71.31,101.3,2.5
7571,17.97,71.3,101.3,2.5
7572,17.97,71.3,101.3,2.5
7573,17.98,71.29,101.3,2.5
7574,17.98,71.28,101.3,2.5
7575,17.99,71.28,101.3,2.5
7576,17.99,71.27,101.3,2.5
7577,17.99,71.26,101.3,2.5
7578,18,71.25,101.3,2.5
7579,18,71.25,101.3,2.5
7580,18.01,71.24,101.3,2.5
7581,18.01,71.23,101.3,2.5
7582,18.01,71.23,101.3,2.5
7583,18.02,71.22,101.3,2.5
7584,18.02,71.21,101.3,2.5
7585,18.02,71.2,101.3,2.5
7586,18.03,71.2,101.3,2.5
7587,18.03,71.19,101.3,2.5
7588,18.04,71.18,101.3,2.5
7589,18.04,71.18,101.3,2.5
7590,18.04,71.17,101.3,2.5
7591,18.05,71.16,101.3,2.5
7592,18.05,71.15,101.3,2.5
7593,18.05,71.15,101.3,2.5
7594,18.06,71.14,101.3,2.5
7595,18.06,71.13,101.3,2.5
7596,18.07,71.13,101.3,2.5
7597,18.07,71.12,101.3,2.5
7598,18.07,71.11,101.3,2.5
7599,18.08,71.1,101.3,2.5
7600,18.08,71.1,101.3,2.5
7601,18.09,71.09,101.3,2.5
7602,18.09,71.08,101.3,2.5
7603,18.09,71.07,101.3,2.5
7604,18.1,71.07,101.3,2.5
7605,18.1,71.06,101.3,2.5
7606,18.11,71.05,101.3,2.5
7607,18.11,71.05,101.3,2.5
7608,18.11,71.04,101.3,2.5
7609,18.12,71.03,101.3,2.5
7610,18.12,71.02,101.3,2.5
7611,18.12,71.02,101.3,2.5
7612,18.13,71.01,101.3,2.5
7613,18.13,71,101.3,2.5
7614,18.14,70.99,101.3,2.5
7615,18.14,70.99,101.3,2.5
7616,18.14,70.98,101.3,2.5
7617,18.15,70.97,101.3,2.5
7618,18.15,70.97,101.3,2.5
7619,18.16,70.96,101.3,2.5
7620,18.16,70.95,101.3,2.5
7621,18.16,70.94,101.3,2.5
7622,18.17,70.94,101.3,2.5
7623,18.17,70.93,101.3,2.5
7624,18.18,70.92,101.3,2.5
7625,18.18,70.91,101.3,2.5
7626,18.18,70.91,101.3,2.5
7627,18.19,70.9,101.3,2.5
7628,18.19,70.89,101.3,2.5
7629,18.2,70.88,101.3,2.5
7630,18.2,70.88,101.3,2.5
7631,18.2,70.87,101.3,2.5
7632,18.21,70.86,101.3,2.5
7633,18.21,70.85,101.3,2.5
7634,18.21,70.85,101.3,2.5
7635,18.22,70.84,101.3,2.5
7636,18.22,70.83,101.3,2.5
7637,18.23,70.82,101.3,2.5
7638,18.23,70.82,101.3,2.5
7639,18.23,70.81,101.3,2.5
7640,18.24,70.8,101.3,2.5
7641,18.24,70.8,101.3,2.5
7642,18.25,70.79,101.3,2.5
7643,18.25,70.78,101.3,2.5
7644,18.25,70.77,101.3,2.5
7645,18.26,70.77,101.3,2.5
7646,18.26,70.76,101.3,2.5
7647,18.27,70.75,101.3,2.5
7648,18.27,70.74,101.3,2.5
7649,18.27,70.74,101.3,2.5
7650,18.28,70.73,101.3,2.5
7651,18.28,70.72,101.3,2.5
7652,18.29,70.71,101.3,2.5
7653,18.29,70.71,101.3,2.5
7654,18.29,70.7,101.3,2.5
7655,18.3,70.69,101.3,2.5
7656,18.3,70.68,101.3,2.5
7657,18.31,70.67,101.3,2.5
7658,18.31,70.67,101.3,2.5
7659,18.31,70.66,101.3,2.5
7660,18.32,70.65,101.3,2.5
7661,18.32,70.64,101.3,2.5
7662,18.33,70.64,101.3,2.5
7663,18.33,70.63,101.3,2.5
7664,18.34,70.62,101.3,2.5
7665,18.34,70.61,101.3,2.5
7666,18.34,70.61,101.3,2.5
7667,18.35,70.6,101.3,2.5
7668,18.35,70.59,101.3,2.5
7669,18.36,70.58,101.3,2.5
7670,18.36,70.58,101.3,2.5
7671,18.36,70.57,101.3,2.5
7672,18.37,70.56,101.3,2.5
7673,18.37,70.55,101.3,2.5
7674,18.38,70.55,101.3,2.5
7675,18.38,70.54,101.3,2.5
7676,18.38,70.53,101.3,2.5
7677,18.39,70.52,101.3,2.5
7678,18.39,70.51,101.3,2.5
7679,18.4,70.51,101.3,2.5
7680,18.4,70.5,101.3,2.5
7681,18.4,70.49,101.3,2.5
7682,18.41,70.48,101.3,2.5
7683,18.41,70.48,101.3,2.5
7684,18.42,70.47,101.3,2.5
7685,18.42,70.46,101.3,2.5
7686,18.42,70.45,101.3,2.5
7687,18.43,70.45,101.3,2.5
7688,18.43,70.44,101.3,2.5
7689,18.44,70.43,101.3,2.5
7690,18.44,70.42,101.3,2.5
7691,18.45,70.41,101.3,2.5
7692,18.45,70.41,101.3,2.5
7693,18.45,70.4,101.3,2.5
7694,18.46,70.39,101.3,2.5
7695,18.46,70.38,101.3,2.5
7696,18.47,70.38,101.3,2.5
7697,18.47,70.37,101.3,2.5
7698,18.47,70.36,101.3,2.5
7699,18.48,70.35,101.3,2.5
7700,18.48,70.34,101.3,2.5
7701,18.49,70.34,101.3,2.5
7702,18.49,70.33,101.3,2.5
7703,18.5,70.32,101.3,2.5
7704,18.5,70.31,101.3,2.5
7705,18.5,70.31,101.3,2.5
7706,18.51,70.3,101.3,2.5
7707,18.51,70.29,101.3,2.5
7708,18.52,70.28,101.3,2.5
7709,18.52,70.27,101.3,2.5
7710,18.52,70.27,101.3,2.5
7711,18.53,70.26,101.3,2.5
7712,18.53,70.25,101.3,2.5
7713,18.54,70.24,101.3,2.5
7714,18.54,70.24,101.3,2.5
7715,18.55,70.23,101.3,2.5
7716,18.55,70.22,101.3,2.5
7717,18.55,70.21,101.3,2.5
7718,18.56,70.2,101.3,2.5
7719,18.56,70.2,101.3,2.5
7720,18.57,70.19,101.3,2.5
7721,18.57,70.18,101.3,2.5
7722,18.57,70.17,101.3,2.5
7723,18.58,70.16,101.3,2.5
7724,18.58,70.16,101.3,2.5
7725,18.59,70.15,101.3,2.5
7726,18.59,70.14,101.3,2.5
7727,18.6,70.13,101.3,2.5
7728,18.6,70.12,101.3,2.5
7729,18.6,70.12,101.3,2.5
7730,18.61,70.11,101.3,2.5
7731,18.61,70.1,101.3,2.5
7732,18.62,70.09,101.3,2.5
7733,18.62,70.08,101.3,2.5
7734,18.63,70.08,101.3,2.5
7735,18.63,70.07,101.3,2.5
7736,18.63,70.06,101.3,2.5
7737,18.64,70.05,101.3,2.5
7738,18.64,70.04,101.3,2.5
7739,18.65,70.04,101.3,2.5
7740,18.65,70.03,101.3,2.5
7741,18.66,70.02,101.3,2.5
7742,18.66,70.01,101.3,2.5
7743,18.66,70,101.3,2.5
7744,18.67,70,101.3,2.5
7745,18.67,69.99,101.3,2.5
7746,18.68,69.98,101.3,2.5
7747,18.68,69.97,101.3,2.5
7748,18.69,69.96,101.3,2.5
7749,18.69,69.96,101.3,2.5
7750,18.69,69.95,101.3,2.5
7751,18.7,69.94,101.3,2.5
7752,18.7,69.93,101.3,2.5
7753,18.71,69.92,101.3,2.5
7754,18.71,69.92,101.3,2.5
7755,18.72,69.91,101.3,2.5
7756,18.72,69.9,101.3,2.5
7757,18.72,69.89,101.3,2.5
7758,18.73,69.88,101.3,2.5
7759,18.73,69.88,101.3,2.5
7760,18.74,69.87,101.3,2.5
7761,18.74,69.86,101.3,2.5
7762,18.75,69.85,101.3,2.5
7763,18.75,69.84,101.3,2.5
7764,18.75,69.84,101.3,2.5
7765,18.76,69.83,101.3,2.5
7766,18.76,69.82,101.3,2.5
7767,18.77,69.81,101.3,2.5
7768,18.77,69.8,101.3,2.5
7769,18.78,69.79,101.3,2.5
7770,18.78,69.79,101.3,2.5
7771,18.78,69.78,101.3,2.5
7772,18.79,69.77,101.3,2.5
7773,18.79,69.76,101.3,2.5
7774,18.8,69.75,101.3,2.5
7775,18.8,69.75,101.3,2.5
7776,18.81,69.74,101.3,2.5
7777,18.81,69.73,101.3,2.5
7778,18.82,69.72,101.3,2.5
7779,18.82,69.71,101.3,2.5
7780,18.82,69.7,101.3,2.5
7781,18.83,69.7,101.3,2.5
7782,18.83,69.69,101.3,2.5
7783,18.84,69.68,101.3,2.5
7784,18.84,69.67,101.3,2.5
7785,18.85,69.66,101.3,2.5
7786,18.85,69.66,101.3,2.5
7787,18.85,69.65,101.3,2.5
7788,18.86,69.64,101.3,2.5
7789,18.86,69.63,101.3,2.5
7790,18.87,69.62,101.3,2.5
7791,18.87,69.61,101.3,2.5
7792,18.88,69.61,101.3,2.5
7793,18.88,69.6,101.3,2.5
7794,18.89,69.59,101.3,2.5
7795,18.89,69.58,101.3,2.5
7796,18.89,69.57,101.3,2.5
7797,18.9,69.56,101.3,2.5
7798,18.9,69.56,101.3,2.5
7799,18.91,69.55,101.3,2.5
7800,18.91,69.54,101.3,2.5
7801,18.92,69.53,101.3,2.5
7802,18.92,69.52,101.3,2.5
7803,18.93,69.51,101.3,2.5
7804,18.93,69.51,101.3,2.5
7805,18.93,69.5,101.3,2.5
7806,18.94,69.49,101.3,2.5
7807,18.94,69.48,101.3,2.5
7808,18.95,69.47,101.3,2.5
7809,18.95,69.46,101.3,2.5
7810,18.96,69.46,101.3,2.5
7811,18.96,69.45,101.3,2.5
7812,18.97,69.44,101.3,2.5
7813,18.97,69.43,101.3,2.5
7814,18.97,69.42,101.3,2.5
7815,18.98,69.41,101.3,2.5
7816,18.98,69.41,101.3,2.5
7817,18.99,69.4,101.3,2.5
7818,18.99,69.39,101.3,2.5
7819,19,69.38,101.3,2.5
7820,19,69.37,101.3,2.5
7821,19.01,69.36,101.3,2.5
7822,19.01,69.36,101.3,2.5
7823,19.01,69.35,101.3,2.5
7824,19.02,69.34,101.3,2.5
7825,19.02,69.33,101.3,2.5
7826,19.03,69.32,101.3,2.5
7827,19.03,69.31,101.3,2.5
7828,19.04,69.31,101.3,2.5
7829,19.04,69.3,101.3,2.5
7830,19.05,69.29,101.3,2.5
7831,19.05,69.28,101.3,2.5
7832,19.06,69.27,101.3,2.5
7833,19.06,69.26,101.3,2.5
7834,19.06,69.25,101.3,2.5
7835,19.07,69.25,101.3,2.5
7836,19.07,69.24,101.3,2.5
7837,19.08,69.23,101.3,2.5
7838,19.08,69.22,101.3,2.5
7839,19.09,69.21,101.3,2.5
7840,19.09,69.2,101.3,2.5
7841,19.1,69.2,101.3,2.5
7842,19.1,69.19,101.3,2.5
7843,19.1,69.18,101.3,2.5
7844,19.11,69.17,101.3,2.5
7845,19.11,69.16,101.3,2.5
7846,19.12,69.15,101.3,2.5
7847,19.12,69.14,101.3,2.5
7848,19.13,69.14,101.3,2.5
7849,19.13,69.13,101.3,2.5
7850,19.14,69.12,101.3,2.5
7851,19.14,69.11,101.3,2.5
7852,19.15,69.1,101.3,2.5
7853,19.15,69.09,101.3,2.5
7854,19.15,69.08,101.3,2.5
7855,19.16,69.08,101.3,2.5
7856,19.16,69.07,101.3,2.5
7857,19.17,69.06,101.3,2.5
7858,19.17,69.05,101.3,2.5
7859,19.18,69.04,101.3,2.5
7860,19.18,69.03,101.3,2.5
7861,19.19,69.02,101.3,2.5
7862,19.19,69.02,101.3,2.5
7863,19.2,69.01,101.3,2.5
7864,19.2,69,101.3,2.5
7865,19.21,68.99,101.3,2.5
7866,19.21,68.98,101.3,2.5
7867,19.21,68.97,101.3,2.5
7868,19.22,68.96,101.3,2.5
7869,19.22,68.96,101.3,2.5
7870,19.23,68.95,101.3,2.5
7871,19.23,68.94,101.3,2.5
7872,19.24,68.93,101.3,2.5
7873,19.24,68.92,101.3,2.5
7874,19.25,68.91,101.3,2.5
7875,19.25,68.9,101.3,2.5
7876,19.26,68.89,101.3,2.5
7877,19.26,68.89,101.3,2.5
7878,19.27,68.88,101.3,2.5
7879,19.27,68.87,101.3,2.5
7880,19.27,68.86,101.3,2.5
7881,19.28,68.85,101.3,2.5
7882,19.28,68.84,101.3,2.5
7883,19.29,68.83,101.3,2.5
7884,19.29,68.83,101.3,2.5
7885,19.3,68.82,101.3,2.5
7886,19.3,68.81,101.3,2.5
7887,19.31,68.8,101.3,2.5
7888,19.31,68.79,101.3,2.5
7889,19.32,68.78,101.3,2.5
7890,19.32,68.77,101.3,2.5
7891,19.33,68.76,101.3,2.5
7892,19.33,68.76,101.3,2.5
7893,19.33,68.75,101.3,2.5
7894,19.34,68.74,101.3,2.5
7895,19.34,68.73,101.3,2.5
7896,19.35,68.72,101.3,2.5
7897,19.35,68.71,101.3,2.5
7898,19.36,68.7,101.3,2.5
7899,19.36,68.69,101.3,2.5
7900,19.37,68.69,101.3,2.5
7901,19.37,68.68,101.3,2.5
7902,19.38,68.67,101.3,2.5
7903,19.38,68.66,101.3,2.5
7904,19.39,68.65,101.3,2.5
7905,19.39,68.64,101.3,2.5
7906,19.4,68.63,101.3,2.5
7907,19.4,68.62,101.3,2.5
7908,19.41,68.62,101.3,2.5
7909,19.41,68.61,101.3,2.5
7910,19.41,68.6,101.3,2.5
7911,19.42,68.59,101.3,2.5
7912,19.42,68.58,101.3,2.5
7913,19.43,68.57,101.3,2.5
7914,19.43,68.56,101.3,2.5
7915,19.44,68.55,101.3,2.5
7916,19.44,68.54,101.3,2.5
7917,19.45,68.54,101.3,2.5
7918,19.45,68.53,101.3,2.5
7919,19.46,68.52,101.3,2.5
7920,19.46,68.51,101.3,2.5
7921,19.47,68.5,101.3,2.5
7922,19.47,68.49,101.3,2.5
7923,19.48,68.48,101.3,2.5
7924,19.48,68.47,101.3,2.5
7925,19.49,68.47,101.3,2.5
7926,19.49,68.46,101.3,2.5
